16.207 10.574 20.364
17.384 13.537 20.243
19.151 14.483 20.199
19.669 16.509 20.186
19.344 18.374 21.478
17.676 16.634 22.317
16.484 16.372 21.869
15.662 18.511 23.196
13.042 20.315 24.684
13.683 20.406 24.091
15.386 20.754 24.338
13.36 22.539 24.55
14.023 24.294 24.8
16.294 22.675 24.016
17.373 24.465 24.089
15.837 19.694 21.935
15.587 18.761 22.306
