22.703 5.841 28.331
22.882 8.833 27.526
23.075 9.664 25.943
22.937 11.979 25.594
24.276 13.638 26.283
24.932 11.705 27.76
24.371 11.31 29.011
25.749 13.205 30.071
26.649 14.839 33.124
26.362 14.851 32.448
26.834 15.392 30.991
26.716 17.443 33.304
27.004 18.845 32.704
26.627 17.431 30.057
26.748 19.459 29.194
24.501 14.727 29.886
24.878 14.107 30.103
