18.298 8.947 34.518
18.328 11.586 35.483
18.256 12.343 37.202
18.281 13.981 37.76
17.025 15.732 37.728
16.137 14.289 35.903
16.677 14.2 34.815
14.859 16.133 33.784
13.766 17.701 31.761
14.121 17.759 32.343
13.837 18.11 33.917
13.532 20.096 32.16
13.295 21.668 32.865
14.158 19.863 34.929
14.154 21.834 36.056
16.266 17.28 34.363
15.885 16.346 34.111
