8.384 21.994 9.934
11.136 22.111 10.802
11.827 22.287 12.667
13.463 22.28 13.275
14.992 23.642 12.97
13.885 24.257 10.965
13.778 23.599 9.949
15.507 24.874 9.306
17.586 26.232 6.612
17.657 25.732 7.394
17.732 26.039 9.212
19.601 26.247 7.238
21.186 26.721 8.069
19.565 26.033 9.969
21.236 26.575 11.571
16.827 23.696 9.639
16.076 24.195 9.319
