14.06 9.171 18.762
14.484 11.854 19.382
12.289 13.44 16.868
13.166 15.906 16.237
14.502 15.747 17.849
14.169 17.019 19.183
14.649 18.707 19.091
15.153 19.546 17.93
15.074 20.036 17.985
15.013 22.351 19.127
15.144 22.448 17.708
15.182 24.602 15.91
12.972 22.493 14.306
15.361 24.961 18.952
15.566 27.898 17.566
16.37 28.906 18.701
15.875 23.813 18.412
15.117 19.61 18.784
14.498 13.784 18.581
9.906 14.438 17.692
9.091 16.076 19.248
10.032 15.806 17.012
12.639 17.662 14.584
8.949 19.963 16.917
13.217 28.122 14.967
14.356 26.844 14.64
13.804 22.654 13.72
13.448 21.472 13.775
9.969 15.708 17.107
11.807 10.022 18.385
13.997 9.154 20.865
14.434 11.827 20.124
12.187 13.45 22.651
13.209 15.813 23.23
14.48 15.771 21.575
14.192 17.001 20.257
14.662 18.724 20.368
15.187 19.633 21.396
15.031 20.151 21.374
14.985 22.428 20.34
15.107 22.475 21.691
14.996 24.77 23.487
12.868 22.666 25.037
15.392 24.945 20.379
15.499 28.073 21.69
16.414 29.131 20.673
15.858 24.037 21.016
15.11 19.52 20.55
14.437 13.973 20.873
9.845 14.746 21.839
9.079 16.166 20.12
9.943 15.78 22.331
12.633 17.473 24.789
8.999 19.934 22.388
13.02 28.444 24.206
14.282 26.925 24.616
13.741 22.812 25.752
13.477 21.501 25.644
9.951 15.634 22.252
11.694 10.206 21.218
8.957 16.24 19.645
8.396 23.496 19.597
8.899 27.264 19.404
15.762 28.666 19.524
14.723 25.05 19.756
13.882 21.523 19.749
12.913 19.121 19.687
9.53 16.886 19.703
