20.418 9.516 21.857
19.968 12.273 21.31
21.897 13.785 23.89
20.991 16.137 24.641
19.825 16.155 22.849
20.229 17.297 21.583
19.773 18.925 21.794
19.117 19.956 22.803
19.177 20.224 22.651
19.324 22.702 21.656
19.163 22.723 23.013
19.139 24.918 24.938
20.924 22.674 26.668
18.935 25.432 21.873
18.839 28.39 23.09
18.014 29.34 21.674
18.402 24.195 22.365
19.26 20.015 21.998
19.817 14.062 22.136
24.474 14.808 23.376
25.357 16.479 21.864
24.392 16.299 23.926
21.475 17.826 26.325
25.325 20.27 24.142
21.045 28.543 25.858
19.843 27.183 26.122
20.262 22.959 27.107
20.538 21.712 27.161
24.315 15.969 23.932
22.543 10.357 22.498
20.471 9.575 19.925
20.006 12.271 20.585
22.202 13.912 18.314
21.309 16.324 17.756
19.999 16.222 19.128
20.269 17.329 20.528
19.863 18.974 20.375
19.344 19.885 19.291
19.366 20.351 19.394
19.596 22.703 20.497
19.35 22.697 19.16
19.59 24.889 17.185
21.667 22.859 15.892
19.01 25.515 20.379
18.979 28.334 18.894
18.069 29.373 20.1
18.597 24.222 19.538
19.375 19.87 20.252
19.93 14.136 19.904
24.621 15.004 19.096
25.422 16.438 20.708
24.533 16.409 18.519
22.135 17.902 16.009
25.425 20.613 18.545
21.709 28.433 16.447
20.582 27.178 16.085
21.008 23.089 15.175
21.295 21.801 15.166
24.49 16.185 18.5
23.062 10.93 19.618
25.474 16.702 21.314
25.931 23.824 21.442
25.385 27.781 21.54
18.626 29.017 20.875
19.735 25.377 21.083
20.437 21.871 21.129
21.494 19.403 21.302
24.84 17.074 21.301
