19.86 6.742 32.41
19.089 9.43 32.458
21.516 10.836 30.307
22.406 13.303 30.549
20.653 13.486 31.84
19.27 14.563 31.403
19.38 16.322 31.629
20.49 17.379 31.866
20.42 17.843 31.713
19.349 20.129 31.289
20.763 20.255 31.399
22.692 22.503 30.901
24.165 19.883 29.389
19.48 22.806 31.249
20.878 25.942 30.744
19.779 27.237 31.388
20.096 21.873 31.931
19.619 17.364 31.904
19.834 11.28 32.208
20.856 11.374 27.503
19.238 12.798 26.525
21.498 12.932 27.31
23.922 14.466 29.615
21.459 16.925 25.729
23.52 25.753 28.361
23.838 24.557 29.738
24.835 20.132 30.168
24.821 18.868 30.131
21.428 12.689 27.364
20.256 7.349 29.966
17.71 6.749 32.533
18.427 9.462 32.485
15.928 10.848 30.393
15.133 13.278 30.607
16.848 13.535 31.912
18.169 14.552 31.436
18.047 16.378 31.647
16.997 17.318 31.982
17.118 17.771 31.804
18.142 20.227 31.278
16.785 20.178 31.494
14.817 22.448 30.976
13.278 19.934 29.421
18.044 22.754 31.347
16.672 25.82 30.805
17.608 27.306 31.444
17.299 21.915 31.949
17.714 17.429 31.931
17.624 11.226 32.311
16.446 11.275 27.671
18.048 12.849 26.447
15.948 12.965 27.378
13.385 14.609 29.805
15.883 16.729 25.819
13.903 25.7 28.353
13.616 24.441 29.847
12.613 20.247 30.226
12.576 18.964 30.235
15.912 12.796 27.432
17.213 7.579 29.786
18.608 13.052 26.351
18.73 20.304 24.747
18.883 24.345 24.52
18.725 26.678 30.973
18.825 22.826 30.429
18.649 19.123 30.32
18.603 16.564 29.769
18.656 13.732 26.645
