21.496 4.344 30.138
22.118 7.115 30.069
19.637 8.269 32.164
18.857 10.708 31.716
20.507 11.08 30.564
21.77 12.217 31.085
21.628 13.971 30.905
20.501 14.832 30.524
20.439 15.381 30.896
21.56 17.612 30.983
20.313 17.613 30.921
18.238 19.702 31.368
17.028 17.203 33.268
21.351 20.109 30.993
20.016 23.139 31.208
21.021 24.345 30.45
20.925 19.129 30.47
21.436 14.779 30.572
21.279 8.979 30.293
20.216 8.799 34.785
21.617 10.455 35.959
19.62 10.322 34.953
17.189 12.505 32.563
19.312 13.997 36.502
17.539 23.442 33.517
17.121 21.89 32.118
16.469 17.684 32.405
16.442 16.376 32.328
19.587 10.141 34.837
20.958 4.955 32.319
23.496 4.383 30.253
22.776 7.121 30.108
25.256 8.393 32.711
25.869 10.903 32.076
24.168 10.999 30.743
22.843 12.132 31.128
22.99 13.867 31.005
24.055 14.868 30.694
23.993 15.421 30.849
22.761 17.662 31.17
24.164 17.832 31.132
25.909 19.934 31.646
27.274 17.709 33.715
22.776 20.185 31.046
24.024 23.295 31.436
23.221 24.52 30.525
23.496 19.114 30.575
23.222 14.829 30.657
23.511 9.056 30.438
24.222 9.01 35.015
22.581 10.635 36.101
24.825 10.642 35.189
27.407 12.817 32.859
24.754 14.322 36.767
26.613 23.215 33.876
26.846 22.117 32.589
27.844 17.922 32.708
27.88 16.658 32.719
24.75 10.369 35.221
23.822 4.902 32.417
22.099 10.658 36.125
21.914 17.673 37.652
22.006 21.779 37.733
22.349 23.469 31.118
22.138 20.273 31.607
22.267 16.718 31.895
22.261 14.005 32.693
22.176 11.271 35.63
